timestamp,model,fusion,scoring,gdelt,risk_level,agg_mode,missing,tranche,mae,rmse,r2,log_r2,spearman,smape,n,notes
2026-07-19T00:50:42,EdgeGAT_full,attention,ka_tk,True,bilateral,first,rf,1M,36164326.45,109933682.56,-0.0711,-4.0525,0.1956,154.76,382,
2026-07-19T00:50:42,EdgeGAT_full,attention,ka_tk,True,bilateral,first,rf,10M,93632571.77,182741283.24,-0.3008,-16.5553,0.0684,178.93,138,
2026-07-19T00:50:42,EdgeGAT_full,attention,ka_tk,True,bilateral,first,rf,100M,282958391.37,361868995.26,-1.4856,-76.5576,0.3262,190.3,34,
2026-07-19T00:51:11,EdgeGAT_full,concat,tk_ka,True,bilateral,first,rf,all,9954301.83,52571399.9,0.0548,0.2217,0.535,130.54,1611,
2026-07-19T00:51:11,EdgeGAT_full,concat,tk_ka,True,bilateral,first,rf,1M,38747384.76,107078080.26,-0.0162,-3.621,0.1275,151.73,382,
2026-07-19T00:51:11,EdgeGAT_full,concat,tk_ka,True,bilateral,first,rf,10M,91214195.37,172842522.33,-0.1637,-15.4463,-0.0205,173.73,138,
2026-07-19T00:51:11,EdgeGAT_full,concat,tk_ka,True,bilateral,first,rf,100M,262152557.06,338621091.01,-1.1765,-77.234,0.2232,174.18,34,
2026-07-19T00:51:40,EdgeGAT_full,blend,tk_ka,True,bilateral,first,rf,all,8856233.24,54676076.03,-0.0224,0.199,0.486,128.48,1611,
2026-07-19T00:51:40,EdgeGAT_full,blend,tk_ka,True,bilateral,first,rf,1M,36805066.25,112281173.59,-0.1173,-5.4984,0.0645,172.24,382,
2026-07-19T00:51:40,EdgeGAT_full,blend,tk_ka,True,bilateral,first,rf,10M,96212825.83,186733650.3,-0.3583,-23.0634,0.0238,193.55,138,
2026-07-19T00:51:40,EdgeGAT_full,blend,tk_ka,True,bilateral,first,rf,100M,290096503.22,369775598.46,-1.5954,-110.5152,0.1954,198.58,34,
2026-07-19T00:52:09,EdgeGAT_full,attention,tk_ka,True,bilateral,first,rf,all,9439938.16,54701825.09,-0.0234,0.2421,0.549,128.02,1611,
2026-07-19T00:52:09,EdgeGAT_full,attention,tk_ka,True,bilateral,first,rf,1M,37080083.76,111905553.4,-0.1099,-4.1148,0.0622,149.68,382,
2026-07-19T00:52:09,EdgeGAT_full,attention,tk_ka,True,bilateral,first,rf,10M,94944643.22,185602677.97,-0.3419,-17.8285,-0.043,177.88,138,
2026-07-19T00:52:09,EdgeGAT_full,attention,tk_ka,True,bilateral,first,rf,100M,287842878.7,367591298.21,-1.5649,-92.9296,0.2232,195.31,34,
