chapter,scope,mae,rmse,r2,log_r2,spearman,smape,n,model
4404,per_chapter,140697.82554845104,360863.9223974571,-0.1475042312163375,0.09772434962440635,0.44696158025423044,122.0362659187509,49,EdgeGAT_full_attention_ka_ka_perproduct
4406,per_chapter,308351.24485716596,682159.3565517232,-0.15983652498312106,-0.024624259703219575,0.3165900642765198,110.93878103197044,33,EdgeGAT_full_attention_ka_ka_perproduct
4407,per_chapter,941839.22554941,3869198.044594657,-0.048610042743382875,0.05868776817011023,0.23636294441398564,124.47447145155344,301,EdgeGAT_full_attention_ka_ka_perproduct
4408,per_chapter,479481.49354861147,1273918.509113703,-0.11234047933839397,0.05878577777368821,0.341195339402802,120.05630209403337,86,EdgeGAT_full_attention_ka_ka_perproduct
4409,per_chapter,629523.5469439346,2790387.431289525,-0.04503962746961232,0.10075672945225711,0.3962464201450071,117.74958381430184,102,EdgeGAT_full_attention_ka_ka_perproduct
4410,per_chapter,664458.3701684158,1509287.2415635514,-0.14472165675495385,0.17694889240619827,0.47462185047708944,134.4956061633725,107,EdgeGAT_full_attention_ka_ka_perproduct
4411,per_chapter,920248.1479722775,3168056.8310469436,-0.05683533985078393,0.07774669103132248,0.45643006480265624,132.4417632049273,158,EdgeGAT_full_attention_ka_ka_perproduct
4412,per_chapter,603520.9446928038,2059842.1118155099,0.09704096637418491,0.17423261806176027,0.3864359714930555,118.25154675261503,178,EdgeGAT_full_attention_ka_ka_perproduct
4413,per_chapter,164681.67702633791,329002.7655846181,-0.10680414498128021,0.2995021019598324,0.5790878754171301,117.0665539592363,30,EdgeGAT_full_attention_ka_ka_perproduct
4414,per_chapter,136592.81730239777,576687.3419730079,0.3098588045196452,0.4207545298437192,0.5598455598455598,99.46043297385354,36,EdgeGAT_full_attention_ka_ka_perproduct
4415,per_chapter,601001.7133542397,1412857.6269036327,-2.3723421466425174,0.12322204841500839,0.5211270382824466,111.13833237058066,77,EdgeGAT_full_attention_ka_ka_perproduct
4416,per_chapter,514500.90292226593,1715900.8717689111,-1.3015456157828722,0.27995678360187537,0.5230614973262033,116.24470198763375,33,EdgeGAT_full_attention_ka_ka_perproduct
4417,per_chapter,128129.39949819783,265700.27787408425,0.040146744771208165,0.29340410569996034,0.6960784313725491,112.65417336603267,35,EdgeGAT_full_attention_ka_ka_perproduct
4418,per_chapter,387483.25476044806,1256226.6514504796,-0.06345501686984334,0.09393098198102345,0.3579634300576952,111.58157327654932,267,EdgeGAT_full_attention_ka_ka_perproduct
4419,per_chapter,98501.92878589511,453407.8619862672,0.3635716426207489,0.2931657270265494,0.5183695421901156,103.20834926444,131,EdgeGAT_full_attention_ka_ka_perproduct
4420,per_chapter,108480.13409523726,325401.70560967695,0.8769046845058868,0.5089699641897917,0.6574964438122333,90.02161825335506,75,EdgeGAT_full_attention_ka_ka_perproduct
4421,per_chapter,350716.388023267,1548827.3816143929,0.49954531395112134,0.3012943938304714,0.5210638495042165,117.64101186378015,109,EdgeGAT_full_attention_ka_ka_perproduct
4501,per_chapter,27273.815709740342,60912.04559116746,-0.09727759625695676,-0.22803252848276334,0.07007786429365963,135.1148439339266,30,EdgeGAT_full_attention_ka_ka_perproduct
4503,per_chapter,117553.45708180053,409698.0696560085,-0.07682181493635754,0.2330352454463669,0.5425690276110444,123.75424862078678,50,EdgeGAT_full_attention_ka_ka_perproduct
4504,per_chapter,140228.15266799516,580172.3794006228,-0.055694914307641064,0.3513932167026711,0.6552941176470587,112.55865695580694,51,EdgeGAT_full_attention_ka_ka_perproduct
4601,per_chapter,40490.40932400356,126329.25490682964,0.5010485427717983,0.2841044734191701,0.5379376230467925,117.39406925861601,152,EdgeGAT_full_attention_ka_ka_perproduct
4602,per_chapter,115643.31956233562,500319.77446161106,0.4356094855378798,0.3506370121665502,0.6469776970566485,105.90193708733149,135,EdgeGAT_full_attention_ka_ka_perproduct
4703,per_chapter,11429260.341962624,23881131.042804837,-1.6664520008016295,-0.13809616648983547,0.22652332349962362,121.63308877632792,55,EdgeGAT_full_attention_ka_ka_perproduct
4706,per_chapter,1219778.1830750231,5805033.127820673,-0.04051907304033975,0.20014051297527158,0.4628186501328682,136.08334602216135,86,EdgeGAT_full_attention_ka_ka_perproduct
4707,per_chapter,2741931.2087508147,8643215.278950304,-3.894164634872231,-0.008595659288953117,0.5454363986174636,103.95384306963193,113,EdgeGAT_full_attention_ka_ka_perproduct
4801,per_chapter,419327.49427088327,826672.7816018893,-0.06262455362530273,0.20909699786621816,0.5141268075639599,111.34726052989214,30,EdgeGAT_full_attention_ka_ka_perproduct
4802,per_chapter,306265.8613886581,920627.7705629744,0.021002878770420286,0.19393805361573657,0.5239567620867333,124.91722708713628,313,EdgeGAT_full_attention_ka_ka_perproduct
4803,per_chapter,840508.7442668921,1829374.6051201138,-0.047874154275169056,0.36954401417045646,0.5774859287054409,114.14847324302279,40,EdgeGAT_full_attention_ka_ka_perproduct
4804,per_chapter,463149.42735381454,1555065.7121633464,0.05314394871849126,0.21409521658361763,0.41649549810041747,120.79074214220553,243,EdgeGAT_full_attention_ka_ka_perproduct
4805,per_chapter,721485.9572336267,1879150.6769981757,-0.062139674275837775,0.09928876987343427,0.3599557806475873,131.0494033226004,255,EdgeGAT_full_attention_ka_ka_perproduct
4806,per_chapter,209491.03426283348,576454.9460879082,0.0129208889377731,0.2427135680239998,0.5561098767310059,122.47632953221195,98,EdgeGAT_full_attention_ka_ka_perproduct
4807,per_chapter,264861.7742060794,663428.9591161896,-0.5887855187825637,0.2744158369550749,0.6774193548387096,114.31950504094952,30,EdgeGAT_full_attention_ka_ka_perproduct
4808,per_chapter,226814.7154645406,482589.8931410637,-0.5162447773030536,0.16862962666752135,0.45545469023729895,123.51940949511622,91,EdgeGAT_full_attention_ka_ka_perproduct
4809,per_chapter,105221.6295624485,222789.02305560748,0.2118273594075718,0.17708083710276812,0.4924972567492375,118.83260217180032,61,EdgeGAT_full_attention_ka_ka_perproduct
4810,per_chapter,563690.7821652864,1533925.2559684538,0.15401871415646629,0.21096270198113964,0.5291052633461575,123.10636340552212,258,EdgeGAT_full_attention_ka_ka_perproduct
4811,per_chapter,651579.0776287602,2006793.5965048834,0.0704108239732335,0.17828936715893262,0.5180226972177009,122.82741708581545,225,EdgeGAT_full_attention_ka_ka_perproduct
4813,per_chapter,363178.2518945755,652195.3359589394,-0.16092104414649788,0.19087720665269559,0.4829767247677697,118.20935639319154,66,EdgeGAT_full_attention_ka_ka_perproduct
4814,per_chapter,158265.64048738262,407147.1010510394,0.3421085242476821,0.33144568407588615,0.6087454212454212,105.02655544747358,64,EdgeGAT_full_attention_ka_ka_perproduct
4816,per_chapter,222740.91944077506,664494.0926928109,-12.173095575862986,0.046242138671584,0.48935655539429124,116.59967940759996,53,EdgeGAT_full_attention_ka_ka_perproduct
4817,per_chapter,68308.88064391675,156973.76161790115,0.2994458408693892,0.24400926027562175,0.5880898509501685,107.73046806777869,105,EdgeGAT_full_attention_ka_ka_perproduct
4818,per_chapter,599247.6113168922,1762579.1700383602,0.017298687904084398,0.1833817793386877,0.39896330058011903,124.70791307022483,186,EdgeGAT_full_attention_ka_ka_perproduct
4819,per_chapter,625946.76797375,1584599.1506664548,0.21074217278763552,0.1925761170759518,0.5008275369550116,115.28446835471438,243,EdgeGAT_full_attention_ka_ka_perproduct
4820,per_chapter,138902.3795168742,698511.4334258134,0.23602541921220443,0.22796518428759538,0.5537794024821658,114.3020571965468,212,EdgeGAT_full_attention_ka_ka_perproduct
4821,per_chapter,287194.00497260055,604635.2351610067,0.6023721895065246,0.29775386898387035,0.5705813408345054,99.05306483919657,80,EdgeGAT_full_attention_ka_ka_perproduct
4822,per_chapter,141050.68503603965,321861.699927335,-0.070219878658218,0.08386899779477142,0.40575566990661327,128.69661356967126,54,EdgeGAT_full_attention_ka_ka_perproduct
4823,per_chapter,344464.51666805556,1091287.009926297,0.42575626854568094,0.17419565589224228,0.44947459095128567,116.49585573587066,200,EdgeGAT_full_attention_ka_ka_perproduct
4901,per_chapter,518511.0073577336,1299600.9199597347,0.0576591697743607,0.23826395862759997,0.5214627537888363,120.93185580803392,110,EdgeGAT_full_attention_ka_ka_perproduct
4902,per_chapter,207772.27821590635,419906.52177142526,0.021079598467991345,0.1762793765707409,0.4711792702273929,139.5812604504626,62,EdgeGAT_full_attention_ka_ka_perproduct
4903,per_chapter,159107.7598366595,448016.0963173696,0.7511196650007425,0.5423651027987345,0.7486631016042781,104.19857418234378,33,EdgeGAT_full_attention_ka_ka_perproduct
4905,per_chapter,50447.48306729026,151005.05523091782,0.12291186400520637,0.3088096191598023,0.5483689059055246,128.67725124975092,56,EdgeGAT_full_attention_ka_ka_perproduct
4906,per_chapter,99056.60979822242,364764.510044722,-0.046604152996898573,0.4195371521214345,0.6127633865196456,107.15186870823132,31,EdgeGAT_full_attention_ka_ka_perproduct
4907,per_chapter,2512112.105650099,12373900.732073855,-0.031570945773170545,0.22049062583166112,0.7326612903225806,123.1772977114574,31,EdgeGAT_full_attention_ka_ka_perproduct
4908,per_chapter,310558.2720079306,1110133.546662559,-4.429250188251093,0.2882393667931922,0.5584607339505984,122.5452137238682,58,EdgeGAT_full_attention_ka_ka_perproduct
4909,per_chapter,215990.14898506645,820860.5594527948,-1.6626437801458045,0.36443422344717913,0.6063789868667919,128.55213227933552,40,EdgeGAT_full_attention_ka_ka_perproduct
4910,per_chapter,37234.343542932904,83049.00082136205,0.8213997865528306,0.3800840986131435,0.7568661779188096,102.16702310008836,38,EdgeGAT_full_attention_ka_ka_perproduct
4911,per_chapter,882287.4698798361,2757463.8450279157,-3.0165730466176397,0.3114115483523615,0.6317788018433178,121.05752511082193,125,EdgeGAT_full_attention_ka_ka_perproduct
5007,per_chapter,201289.43572255925,636258.0856348849,0.14991352749970932,0.24836452696016575,0.5218309859154929,121.97842648182025,71,EdgeGAT_full_attention_ka_ka_perproduct
5101,per_chapter,588457.5285196913,1830471.7634899414,-0.10257742667605751,0.10850105700357071,0.37922535463174534,118.51456459298714,77,EdgeGAT_full_attention_ka_ka_perproduct
5102,per_chapter,282754.7692509006,806840.0988688853,-0.10572396149429975,0.16076682990969648,0.4203208556149732,130.95660434484992,34,EdgeGAT_full_attention_ka_ka_perproduct
5105,per_chapter,723609.7561186607,2768447.9598334315,0.27719848793317614,0.15010412917432803,0.3819399991851455,131.73632900709757,75,EdgeGAT_full_attention_ka_ka_perproduct
5106,per_chapter,411761.5169767224,895654.8740785085,-1.0931037058257091,0.08846835469251169,0.43779406937301674,125.48026422998,38,EdgeGAT_full_attention_ka_ka_perproduct
5107,per_chapter,821007.9140546952,2788911.066347289,-6.666431852961573,0.3221457683641208,0.6201173622416101,121.33685252551393,37,EdgeGAT_full_attention_ka_ka_perproduct
5108,per_chapter,285218.0173313763,907596.7171134321,0.580631470227154,0.4807230859809545,0.7185828877005348,105.42559436175792,33,EdgeGAT_full_attention_ka_ka_perproduct
5109,per_chapter,89636.63623642281,191248.33785582148,-1.705367970912949,0.28076446794008025,0.5992952783650458,104.08206626154966,44,EdgeGAT_full_attention_ka_ka_perproduct
5111,per_chapter,145260.60415837594,342892.30311245436,-0.036784395005268644,0.27453293427255854,0.5272431999868477,107.59999025349873,97,EdgeGAT_full_attention_ka_ka_perproduct
5112,per_chapter,291630.6088682139,828105.9010250779,-0.05180684004551028,0.2589510208658419,0.5087880963361652,105.79349936788726,99,EdgeGAT_full_attention_ka_ka_perproduct
5201,per_chapter,5239571.452313581,14003455.23527393,0.476297471206482,0.27634293887097516,0.5109970674486803,143.157725308156,32,EdgeGAT_full_attention_ka_ka_perproduct
5202,per_chapter,193143.152926063,523691.19678286125,-0.1219262302861277,0.14122365703750261,0.47485412614615186,119.29382985093223,60,EdgeGAT_full_attention_ka_ka_perproduct
5204,per_chapter,26868.892911963027,52677.03942499599,-0.08939953917871568,0.12429136165021293,0.3704910540583646,120.38181159052945,80,EdgeGAT_full_attention_ka_ka_perproduct
5205,per_chapter,1021853.7842786027,4743446.912792259,-0.03668453790352988,0.2674872200768261,0.5435351846991144,129.3737902312917,361,EdgeGAT_full_attention_ka_ka_perproduct
5206,per_chapter,315424.2157862767,906239.8407033043,-0.06133165891955672,0.30303544455901077,0.6397948044187468,119.37784982143924,224,EdgeGAT_full_attention_ka_ka_perproduct
5207,per_chapter,74109.7377539693,148869.13930774573,-0.26015332649311906,0.14988470356288297,0.4692322470173039,129.33985006277032,52,EdgeGAT_full_attention_ka_ka_perproduct
5208,per_chapter,246033.41014053838,872513.6186054178,0.16000754494080505,0.2524559151832376,0.4793222888806643,112.47050700480288,444,EdgeGAT_full_attention_ka_ka_perproduct
5209,per_chapter,171981.1345879918,508631.5091897035,0.11692808432097457,0.249131414004518,0.5687642955540504,116.45592801769725,349,EdgeGAT_full_attention_ka_ka_perproduct
5210,per_chapter,114690.22526269108,250892.67371491206,0.1601770698753997,0.20469933782224214,0.5041697869519159,109.60492972791928,214,EdgeGAT_full_attention_ka_ka_perproduct
5211,per_chapter,172905.3672404718,554335.7113696549,0.2136466649316,0.22795130500256577,0.5430705774361337,116.62103700862419,257,EdgeGAT_full_attention_ka_ka_perproduct
5212,per_chapter,58868.044202070785,124914.55036149363,-0.036402574649984754,0.16538904613781413,0.46810342536179544,114.51240441509118,197,EdgeGAT_full_attention_ka_ka_perproduct
5301,per_chapter,2121922.6123078414,7139161.301063421,-0.09569563315554386,-0.010485242826964392,0.43488022169875995,147.63277081593586,49,EdgeGAT_full_attention_ka_ka_perproduct
5303,per_chapter,32125.185987492434,79098.10261595352,-0.15851675181653024,0.056483804396873394,0.31764705882352934,129.2867141493626,34,EdgeGAT_full_attention_ka_ka_perproduct
5306,per_chapter,329071.91567794513,970970.966013938,-0.08940038024461283,0.018383180448309666,0.37837837837837834,131.736022466295,37,EdgeGAT_full_attention_ka_ka_perproduct
5308,per_chapter,44316.93246755752,106022.28796847785,-0.0635645056631291,0.08081300845801409,0.26667545058770153,116.23603647776046,45,EdgeGAT_full_attention_ka_ka_perproduct
5309,per_chapter,183143.37340526958,473936.48028742167,0.5232338955936127,0.22551769496671858,0.4211560077338476,115.41240196578913,85,EdgeGAT_full_attention_ka_ka_perproduct
5310,per_chapter,37776.86908918118,103906.1669813864,-0.14617681681825268,0.07828586887355249,0.3047379363168837,129.99269276247776,38,EdgeGAT_full_attention_ka_ka_perproduct
5401,per_chapter,162221.87651395056,349586.18771722633,0.3141877985554721,0.10053265395608191,0.34189949764108296,108.48258382631045,62,EdgeGAT_full_attention_ka_ka_perproduct
5402,per_chapter,586857.4986279823,1911137.9167416599,0.08749536066222996,0.1693755152114872,0.4612983183106014,121.23350026776603,438,EdgeGAT_full_attention_ka_ka_perproduct
5403,per_chapter,441888.2335513611,1697158.9198517115,-0.032484664062812696,0.1684785532581603,0.3991031955072216,132.86889070564737,106,EdgeGAT_full_attention_ka_ka_perproduct
5404,per_chapter,142598.69319946598,256413.49242314452,0.21851140778937606,0.2877507939483206,0.6125770636191331,120.64810770667202,87,EdgeGAT_full_attention_ka_ka_perproduct
5407,per_chapter,408321.6922962902,2989043.5892616813,0.06892951829608651,0.26044904264647506,0.5241039694656898,114.88843786355423,606,EdgeGAT_full_attention_ka_ka_perproduct
5408,per_chapter,101880.44720816716,286079.35104687937,0.1010618662957733,0.3137363644078852,0.574496877835931,101.79670552064313,173,EdgeGAT_full_attention_ka_ka_perproduct
5501,per_chapter,490177.6502108462,1882257.879779711,-0.03774692678804703,0.23965807824060703,0.4834378059809742,135.86736133082715,59,EdgeGAT_full_attention_ka_ka_perproduct
5503,per_chapter,546187.8667037337,1636194.4237800876,0.04355668583547967,0.09516711119187504,0.41057655537406124,119.07258752472086,125,EdgeGAT_full_attention_ka_ka_perproduct
5504,per_chapter,807485.1959661093,1712086.3957518581,-0.028976210689385384,0.2888687916294842,0.5427419354838711,119.23510334841426,31,EdgeGAT_full_attention_ka_ka_perproduct
5505,per_chapter,161884.08457605066,445777.6005773545,-0.010152328713568526,-0.050075375190983484,0.26232829725002116,111.26667097103895,42,EdgeGAT_full_attention_ka_ka_perproduct
5506,per_chapter,71626.98910541869,138904.1570553592,-0.14629560151143162,0.30274360066249706,0.629652250257663,112.40532725160948,68,EdgeGAT_full_attention_ka_ka_perproduct
5508,per_chapter,258082.00283214278,1052134.0214343774,0.006996103208556703,0.08031876118432935,0.4978732841134956,125.93719326695474,53,EdgeGAT_full_attention_ka_ka_perproduct
5509,per_chapter,449911.96629732684,1931165.1279139942,-0.11563178746825398,0.21037175887301052,0.5410307965733908,116.87697958166498,294,EdgeGAT_full_attention_ka_ka_perproduct
5510,per_chapter,308110.38688406994,717283.8678241909,-0.26375854353868355,0.21567016082616552,0.5799155215549701,118.79658289411623,87,EdgeGAT_full_attention_ka_ka_perproduct
5511,per_chapter,85695.63113476084,208461.92217390065,-0.2502357565264792,0.13150441597126294,0.45803218472057816,123.28390964759541,62,EdgeGAT_full_attention_ka_ka_perproduct
5512,per_chapter,311686.83807400055,949846.2991751679,-0.529769499248266,0.2345329309978902,0.5805871779633618,117.03770978832004,140,EdgeGAT_full_attention_ka_ka_perproduct
5513,per_chapter,131157.6669813906,432918.5726972422,0.11213612040570753,0.1807195143407495,0.39289552457988386,111.49617355491024,211,EdgeGAT_full_attention_ka_ka_perproduct
5514,per_chapter,147079.8972009078,425080.7428816655,-0.04087312614878047,0.16989503019090446,0.4359375674371995,113.13776908640354,221,EdgeGAT_full_attention_ka_ka_perproduct
5515,per_chapter,211481.5000520617,1059439.4891993355,0.03958160574536318,0.31581994074118735,0.5917473514354777,96.24124909187222,190,EdgeGAT_full_attention_ka_ka_perproduct
5516,per_chapter,141984.25616969453,785475.3933640908,0.09497572667884224,0.2765241247619824,0.5438190097401826,99.64392844134402,328,EdgeGAT_full_attention_ka_ka_perproduct
5601,per_chapter,413080.6836681256,1030588.3289930188,-0.083401436347603,0.21227267194161936,0.46683588399430354,125.83506982414374,110,EdgeGAT_full_attention_ka_ka_perproduct
5602,per_chapter,91637.48445683312,249416.81651416098,0.048920288873603224,0.15091216116186745,0.4804363372805659,113.14327300959759,107,EdgeGAT_full_attention_ka_ka_perproduct
5603,per_chapter,464138.8130336898,1280858.1257614351,0.27650252987384705,0.3030034519383722,0.5337092936612318,101.68666646231692,243,EdgeGAT_full_attention_ka_ka_perproduct
5604,per_chapter,146618.60434218578,402682.3334075404,0.2075941588673087,0.38133063251750554,0.6113744645033246,101.515245381266,63,EdgeGAT_full_attention_ka_ka_perproduct
5607,per_chapter,108081.36608481372,317140.581161226,0.12891867955346747,0.1579933677334826,0.46354117781853266,118.43037013836818,191,EdgeGAT_full_attention_ka_ka_perproduct
5608,per_chapter,151012.7807648633,342957.172766733,0.5521084370535141,0.10383426244210614,0.4664887453873953,108.66567742312164,103,EdgeGAT_full_attention_ka_ka_perproduct
5609,per_chapter,181284.95432673386,554343.5738503734,-0.1789212685218069,0.3665714456531185,0.654338549075391,98.50774276415937,37,EdgeGAT_full_attention_ka_ka_perproduct
5701,per_chapter,70218.7379391664,194327.62474681583,-0.006990369529072726,0.21519991735230481,0.4753663003663003,95.86096800876284,64,EdgeGAT_full_attention_ka_ka_perproduct
5702,per_chapter,86343.29135924105,304960.5461575151,0.025264701641261933,0.17540706087851932,0.455128676979959,113.98731064487437,318,EdgeGAT_full_attention_ka_ka_perproduct
5703,per_chapter,287697.9120474748,809904.2908750506,0.1762355603621899,0.25499099873762,0.5611209126165393,113.50572549802729,131,EdgeGAT_full_attention_ka_ka_perproduct
5704,per_chapter,136771.5820013463,292570.2446030519,-0.16732745222675516,0.11053679421580964,0.5219460602855632,127.70452053921122,62,EdgeGAT_full_attention_ka_ka_perproduct
5705,per_chapter,341878.5646075241,1084063.843776223,0.7186211377461207,0.41321691692195306,0.6100047415836889,108.00530169167813,37,EdgeGAT_full_attention_ka_ka_perproduct
5801,per_chapter,100870.6705405649,293894.96941742534,0.28887500180627634,0.31168409125913166,0.546198270370876,111.49330409191072,224,EdgeGAT_full_attention_ka_ka_perproduct
5802,per_chapter,79272.92691651231,306148.3775634753,-0.041881549297956955,0.14878815682410196,0.35538638311269366,118.12131511680228,71,EdgeGAT_full_attention_ka_ka_perproduct
5804,per_chapter,195346.972950308,610869.5392404576,0.07420594632251487,0.31452007494870493,0.559325708121644,117.36116255251063,98,EdgeGAT_full_attention_ka_ka_perproduct
5806,per_chapter,171467.89263681186,564582.8339196877,0.2790104405326268,0.25455970715355203,0.4970921859377294,116.2331986280811,191,EdgeGAT_full_attention_ka_ka_perproduct
5807,per_chapter,139463.78894943927,430914.3404638212,0.26749664251288063,0.267470773923718,0.5536353671903544,116.42744488371348,69,EdgeGAT_full_attention_ka_ka_perproduct
5808,per_chapter,38694.49083645252,76000.50742387597,0.7043976086325292,0.3507295778205113,0.5797331029185868,105.53928369321766,63,EdgeGAT_full_attention_ka_ka_perproduct
5810,per_chapter,152899.89557297766,662499.3003809677,0.17498120025870412,0.34790910147528153,0.637630021892027,115.85886450853684,102,EdgeGAT_full_attention_ka_ka_perproduct
5811,per_chapter,65729.87327469632,130752.16571367111,0.621108326923006,0.5530002913200972,0.8153225806451615,79.42479752153115,31,EdgeGAT_full_attention_ka_ka_perproduct
5901,per_chapter,93405.09197036231,249442.58943041693,0.40549699862562927,0.3390508597210249,0.5859193438140807,108.79497824581763,56,EdgeGAT_full_attention_ka_ka_perproduct
5902,per_chapter,544285.9012297228,1448312.2848107768,0.05285887811515966,0.428456734857507,0.6638841242614827,113.75294511077811,54,EdgeGAT_full_attention_ka_ka_perproduct
5903,per_chapter,717208.995948268,2296427.5285499278,0.4286696090833355,0.47684147097383767,0.6679498197478824,93.35549763886344,103,EdgeGAT_full_attention_ka_ka_perproduct
5904,per_chapter,98834.83140060237,233938.5625284752,-0.136189282276723,-0.036736105721770995,0.23952292373345005,124.55022226585388,38,EdgeGAT_full_attention_ka_ka_perproduct
5906,per_chapter,148425.35890160926,319896.30861570325,-0.8155680598730719,0.30008675226175663,0.6857750329047282,109.39207674120965,84,EdgeGAT_full_attention_ka_ka_perproduct
5907,per_chapter,288197.4147746309,797369.8891475645,-1.2732938405094898,0.4723848599094832,0.7358870967741936,101.99641557697186,31,EdgeGAT_full_attention_ka_ka_perproduct
5909,per_chapter,293693.35634929955,1046102.952187507,-9.19336710682725,0.2572190203034259,0.6436950146627565,112.6391981639098,32,EdgeGAT_full_attention_ka_ka_perproduct
5910,per_chapter,171264.46825069637,480833.5096361239,-3.1348279434442183,0.3750379280035898,0.6586707410236822,99.24527735391202,34,EdgeGAT_full_attention_ka_ka_perproduct
5911,per_chapter,252442.06966836943,598937.8057494861,0.0616152541119287,0.2881659976028186,0.5956432058572403,111.22898379285206,154,EdgeGAT_full_attention_ka_ka_perproduct
6001,per_chapter,539556.363393998,2843416.8762305495,0.1037540796780747,0.1392485263056229,0.37914581580333334,115.05996670219052,153,EdgeGAT_full_attention_ka_ka_perproduct
6002,per_chapter,235418.49315218444,623234.6470422399,-1.1795238190119326,0.22959666229325848,0.5150367274443308,102.97821995120951,45,EdgeGAT_full_attention_ka_ka_perproduct
6003,per_chapter,65426.39349395667,125976.57431703123,-0.11199998381116161,0.0015703510092343054,0.2600372668600772,130.03186443156483,86,EdgeGAT_full_attention_ka_ka_perproduct
6004,per_chapter,1658462.2284335988,5996862.989150013,0.12650769174281462,0.19050767610277952,0.4889610389610391,120.84048012422643,55,EdgeGAT_full_attention_ka_ka_perproduct
6005,per_chapter,227413.46620719074,982960.8909314625,-0.020878743106354403,0.12411335777382682,0.4066157513447541,125.74566667252027,236,EdgeGAT_full_attention_ka_ka_perproduct
6006,per_chapter,672819.0810226287,2890846.2630614815,0.033901224714510514,0.1894647569611969,0.4115969517317841,116.40722967865212,333,EdgeGAT_full_attention_ka_ka_perproduct
6101,per_chapter,144458.6130026471,311787.9709058735,0.17217228971143406,0.3137785582962347,0.5982910289777637,95.61470228860611,106,EdgeGAT_full_attention_ka_ka_perproduct
6102,per_chapter,158727.5944637388,519828.3110883327,0.012020683014245526,0.2870626820931981,0.5595162415790631,107.76424547095331,136,EdgeGAT_full_attention_ka_ka_perproduct
6103,per_chapter,291256.1732587005,1100932.2432169574,0.06325183624634867,0.2649373871281864,0.49617373809991006,114.2670409370539,410,EdgeGAT_full_attention_ka_ka_perproduct
6104,per_chapter,309345.7479437508,1476187.2897088656,0.1216978837590148,0.3044394557250435,0.5493581279016462,115.26074767430876,748,EdgeGAT_full_attention_ka_ka_perproduct
6105,per_chapter,529691.2573605333,1264577.2836654314,-0.09396421815579248,0.29259206967103835,0.5852280206264333,110.60178713262769,111,EdgeGAT_full_attention_ka_ka_perproduct
6106,per_chapter,328447.3873868492,1119350.5624442913,-0.06895556213301779,0.3501546984343046,0.5931799091701424,105.67422361974307,116,EdgeGAT_full_attention_ka_ka_perproduct
6107,per_chapter,296020.89888680965,1051873.440714624,0.09797025016157745,0.1668648796233676,0.40043619543832115,119.96997236962272,257,EdgeGAT_full_attention_ka_ka_perproduct
6108,per_chapter,359362.7178517373,1470473.305001302,0.029915804400794,0.1858790755846199,0.45729551997859225,118.64572076403701,352,EdgeGAT_full_attention_ka_ka_perproduct
6109,per_chapter,2552315.9017073535,6381227.346814675,0.27812932434087845,0.35163874195780387,0.556505460905819,101.95005619000801,82,EdgeGAT_full_attention_ka_ka_perproduct
6110,per_chapter,1589815.023826467,6348098.245160181,0.20465248509454192,0.305086116824666,0.5402326909418793,117.47994420750332,216,EdgeGAT_full_attention_ka_ka_perproduct
6111,per_chapter,356890.437875663,961343.4604191622,0.21973528571468393,0.3065632355322102,0.5205865017658559,119.34173029128416,112,EdgeGAT_full_attention_ka_ka_perproduct
6112,per_chapter,188965.24121221888,836577.2966226569,0.005349600731169191,0.1038264168881683,0.32098801621928713,122.24920829340131,255,EdgeGAT_full_attention_ka_ka_perproduct
6113,per_chapter,627514.1225527655,1640721.9831504968,-0.6319153010574163,0.3013635074402776,0.5139511981617244,118.58801428985724,38,EdgeGAT_full_attention_ka_ka_perproduct
6114,per_chapter,869599.9365952063,3723224.4892067183,-0.007209488242089446,0.23254776542109168,0.4031276425954208,109.09518384835748,109,EdgeGAT_full_attention_ka_ka_perproduct
6115,per_chapter,548692.9725688648,2330852.8894899455,0.07715550629240708,0.19999738488816265,0.44702668444415317,123.88030111384165,300,EdgeGAT_full_attention_ka_ka_perproduct
6116,per_chapter,225786.33968697116,892000.9728510902,0.337136722924681,0.3371002050902151,0.5951949202954162,112.56526170663366,158,EdgeGAT_full_attention_ka_ka_perproduct
6117,per_chapter,172572.75134681945,513585.2007212217,0.675088074812825,0.35161611394015413,0.5549678724299779,100.01732505785783,111,EdgeGAT_full_attention_ka_ka_perproduct
6201,per_chapter,677325.9746894487,2897598.1647583577,0.022240008801809985,0.3211090335508141,0.5533029407759209,112.59730783480413,148,EdgeGAT_full_attention_ka_ka_perproduct
6202,per_chapter,696386.2483170279,3599053.366902241,0.09170929681561246,0.37978649062929926,0.5795721840297923,108.61977080625698,153,EdgeGAT_full_attention_ka_ka_perproduct
6203,per_chapter,527510.7380986467,2049734.3868218344,-0.014135285781348816,0.2972733838925643,0.5539635095868172,116.73238675972885,514,EdgeGAT_full_attention_ka_ka_perproduct
6204,per_chapter,533458.4901698119,2601203.143138373,0.024721566367764125,0.27280694163735153,0.5196209138200114,119.60432545570106,874,EdgeGAT_full_attention_ka_ka_perproduct
6205,per_chapter,519450.64738831634,1289411.6479191436,0.17055707099639517,0.35137280979632646,0.5657028661555513,103.35239380570462,120,EdgeGAT_full_attention_ka_ka_perproduct
6206,per_chapter,319696.5466950627,860200.9577790182,0.10886227320523734,0.30613795149384726,0.555083564907603,119.76358793298894,182,EdgeGAT_full_attention_ka_ka_perproduct
