epoch,mse,rmse,mae,smape,r2,log_mse,log_rmse,log_mae,log_r2,spearman,overflow_frac,n_finite,n_total,train_loss
40,844609131983822.8,29062159.795579936,1750978.0020325182,124.70745427694997,-0.0018472077652107455,7.372830800040176,2.715295711343458,2.1018119036683602,0.1688888595422322,0.4560459397310759,0.0,123777,123777,0.011017187609338003
41,844587045611843.4,29061779.808054484,1764689.0705039368,125.18167858809981,-0.001821009646744809,7.5625045576470455,2.7500008286629742,2.124417733110581,0.14750765912207664,0.4629804441594552,0.0,123777,123777,0.011030372621389332
42,844633178498104.0,29062573.500949707,1750465.5201735108,124.54940356675168,-0.00187573093915816,7.275964358971169,2.697399554936415,2.090964684841603,0.17980824457796485,0.4593955022609506,0.0,123777,123777,0.010967577374148966
43,844307211711051.9,29056964.943212014,1770816.8196516824,125.93736768628251,-0.0014890799984261793,7.747622463495789,2.783455130498027,2.152825496448235,0.12664002252199835,0.4510188666056471,0.0,123777,123777,0.010930794528154708
44,844767948717032.1,29064892.030025367,1805626.3136381828,124.54507608559595,-0.002035590881953153,7.363843735250969,2.713640310588522,2.0980767171044534,0.1699019371333096,0.4666536484128528,0.0,123777,123777,0.011028489244993467
45,882180281023908.0,29701519.84366975,1808775.149835691,124.5492951243925,-0.04641285278722185,7.209226361824095,2.685000253598516,2.0839642074448004,0.18733136485904733,0.4657173671594895,0.0,123777,123777,0.010941515056442211
46,1834917454634241.2,42835936.48601885,1877059.759462465,124.83582936817909,-1.1765179404195365,7.414246968748947,2.722911487498069,2.1073702477302643,0.16422017255585108,0.4607355622988774,0.0,123777,123777,0.010914807747822726
47,1908935936934913.0,43691371.42428597,1857044.614663978,125.08758119195838,-1.2643161976344102,7.061064185171713,2.657266299257888,2.079049311073897,0.20403312283369068,0.4659852013639749,0.0,123777,123777,0.010948574113536155
48,862790528124735.1,29373296.173986588,1778855.0270503196,124.63999265001686,-0.023413374015702093,7.299640463055249,2.7017846811052966,2.094041696994307,0.17713932752282113,0.46733895767308986,0.0,123777,123777,0.010960701004484125
49,893901842915859.1,29898191.298402302,1777850.4714239594,124.86717546687332,-0.06031657891023423,7.077794972927049,2.6604125569029793,2.0778191675539825,0.20214712484062425,0.4678454162160526,0.0,123777,123777,0.010864388890889512
50,844742956266800.4,29064462.08459397,1765758.6876735084,124.11867019914362,-0.0020059456703023226,7.13103416906048,2.670399627220705,2.0714406578784335,0.19614567299457486,0.4715187150996976,0.0,123777,123777,0.010845541862859815
51,843827877431268.9,29048715.590044063,1787451.1257188998,125.7097971880458,-0.0009205096484243835,7.737368893952135,2.781612642686277,2.147516316950402,0.12779586837121315,0.4686218208850539,0.0,123777,123777,0.010895696529388267
52,845032675138397.2,29069445.731530506,1792930.5389680238,124.47483340332941,-0.0023496005415970522,7.298787909698689,2.701626900535803,2.090118671384846,0.17723543261619568,0.46457245936434066,0.0,123777,123777,0.011061507490172129
53,844814430897596.8,29065691.646640662,1738225.9127354089,123.71232667872422,-0.0020907264956306904,6.949202931684252,2.636134088335465,2.0491737818374367,0.21664281597333146,0.47566771208259695,0.0,123777,123777,0.010834486795186634
54,845281181533695.0,29073719.774629716,1742166.3536096292,124.663104148702,-0.002644370546813768,7.004414937755984,2.646585524360772,2.0675406805771166,0.21041897677536858,0.46765461611034786,0.0,123777,123777,0.01091383154826655
55,844093819337555.8,29053292.745187346,1756515.7048768257,124.61918590131147,-0.0012359610757792794,7.323384659132811,2.7061752824111025,2.095253221097432,0.1744627347165455,0.46918719805832954,0.0,123777,123777,0.010852863320879579
56,844824506206171.5,29065864.96573208,1729562.0979142836,123.50321943050815,-0.002102677490926075,6.906935322844291,2.628104891902964,2.0414058036510188,0.22140748256343035,0.47938625165632026,0.0,123777,123777,0.010833435367208327
57,844369373751091.4,29058034.58169687,1730300.057116002,123.92421199673045,-0.0015628145389186,6.949142966316426,2.6361227145784443,2.052218783959904,0.21664957564089926,0.4750259581139999,0.0,123777,123777,0.010936971073648185
58,844604849026345.0,29062086.109334014,1740052.2783377524,124.07743503313458,-0.0018421274637701046,7.049438446907881,2.6550778607995436,2.0625917219486225,0.2053436480375329,0.47446341042922946,0.0,123777,123777,0.010883725345986417
59,844983347292113.4,29068597.270802617,1733290.9587323046,123.81732786992015,-0.0022910894940684212,6.903488253792201,2.627449001178177,2.0461943613972,0.2217960575312844,0.4763107540291596,0.0,123777,123777,0.010790265895074844
60,844772692291345.6,29064973.63307501,1738768.569068616,124.11330039193014,-0.0020412175517354747,7.103600916270144,2.66525813314023,2.068386840443919,0.19923811911620815,0.468735447001847,0.0,123777,123777,0.010861271481113828
61,845157113707945.4,29071586.01982261,1732881.882141984,124.49388079786704,-0.002497205426175153,6.94074734563042,2.634529814906337,2.0596057143584474,0.21759598199043317,0.47403048341449056,0.0,123777,123777,0.010754441050977902
62,844692773721101.6,29063598.774430905,1726829.0280870963,123.28294323268074,-0.0019464208068085131,6.865406076035852,2.6201919922089396,2.034578977284168,0.22608891641338724,0.48385707883813167,0.0,123777,123777,0.010920633916498565
63,843537098807482.2,29043710.14191338,1795331.7812675808,125.78132209993682,-0.0005755977343959717,7.553396453143068,2.748344311243238,2.132976042513265,0.14853438105928263,0.46245394640893134,0.0,123777,123777,0.010794485617059599
64,844901487601905.9,29067189.19334833,1732703.815805613,123.83214736175437,-0.00219399025732403,6.9769362447019505,2.641389074843377,2.052290267170838,0.2135165452048925,0.47268148673837695,0.0,123777,123777,0.01076409391167037
65,843171767785815.9,29037420.12965022,1806644.8117388668,125.55116385735039,-0.0001422542502842461,7.4652085270623765,2.732253379000999,2.1215351035327683,0.1584754701480393,0.4659917739754445,0.0,123777,123777,0.010769241032198477
66,844418584120268.0,29058881.329470824,1785044.2981370026,125.09401919555836,-0.0016211862390171916,7.304052455475015,2.702601053702713,2.100863501650694,0.17664198041814283,0.4601337351604135,0.0,123777,123777,0.0109161773722961
67,844158618665569.4,29054407.904233214,1771618.0634004488,124.47707753141319,-0.0013128238793853608,7.158249408593568,2.6754904986924486,2.0783132936601914,0.19307780267723984,0.4726713291066882,0.0,123777,123777,0.010724975912812375
68,844502725755536.8,29060329.071700767,1737244.9076317074,123.66168879073017,-0.0017209922429528568,6.908037730759394,2.6283146179176105,2.0435355439537246,0.2212832123171138,0.48329465480828565,0.0,123777,123777,0.010833411941220644
69,844249287662539.5,29055968.193514727,1741960.3766390043,123.47319998278667,-0.0014203724222623393,6.961189216276588,2.638406567660979,2.0449049565959454,0.21529164775483212,0.48387641633279665,0.0,123777,123777,0.010736103108484118
70,845022420611155.8,29069269.351174887,1734324.7068909071,124.06082262690765,-0.0023374369630908554,6.931584506761742,2.632790251190121,2.051333336010066,0.21862887392414432,0.4729956599994428,0.0,123777,123777,0.01078044950315697
71,844431082939686.5,29059096.388905257,1729022.9393800334,123.68653552077885,-0.0016360119221179303,6.834877306970574,2.6143598273708566,2.0374972643900198,0.2295303082970146,0.48477687944509795,0.0,123777,123777,0.010769543168976515
72,844185445813780.8,29054869.571446724,1759321.4370966342,124.19354575593546,-0.001344645348642537,6.970165141311708,2.6401070321696634,2.0574782620589356,0.21427982590581296,0.47844410803324233,0.0,123777,123777,0.010726944427492389
73,851932149720474.6,29187876.759375196,1755844.1187469885,125.01095719103847,-0.010533527382247998,7.014103720063122,2.6484153224264357,2.0733255824943027,0.20932679724062475,0.4725450086444073,0.0,123777,123777,0.010662887375974638
74,842405853682142.0,29024228.735353883,1809903.6066521048,125.29629119181342,0.0007662475372246513,7.390868166120019,2.718615119159021,2.1100356316016775,0.16685557595007505,0.4785325689985907,0.0,123777,123777,0.010785039930652171
75,844530489588992.9,29060806.760807466,1749734.6350936831,123.80309502776588,-0.0017539247770346211,6.929463476592262,2.6323874100504776,2.0469194545027,0.21886796957829813,0.48260457590805633,0.0,123777,123777,0.0107637225335679
76,844019726728042.0,29052017.601675138,1736246.8007859492,123.22489169790114,-0.0011480748913343941,6.938118263187361,2.6340308014879708,2.0395194010198656,0.2178923484427322,0.4873419693587498,0.0,123777,123777,0.010714542305395588
77,844498509286453.6,29060256.524787486,1809547.7194759876,125.4523231455112,-0.0017159908078301367,7.128600925238445,2.6699439929029305,2.0907296433129625,0.19641996330487643,0.47903780962989106,0.0,123777,123777,0.010693091956738041
78,843330281035925.6,29040149.46648735,1763168.9823626438,124.46496410793948,-0.00033027738548674357,7.256463939228356,2.6937824595219926,2.0856524064550594,0.18200645263826198,0.48265176879479715,0.0,123777,123777,0.010699189384737087
79,844686534066500.0,29063491.429394715,1731346.7856500403,123.6970204531245,-0.0019390195364419327,6.814263251139815,2.6104143830319,2.0359694024067996,0.23185405231279588,0.4884089393822554,0.0,123777,123777,0.01065881338659807
80,843392456759808.9,29041219.95990886,1738086.8363594152,122.72971374894426,-0.0004040281572985638,6.848564038373192,2.61697612491463,2.0248940256889054,0.2279874551848684,0.49073364816909976,0.0,123777,123777,0.01075561749100379
81,844936819545765.5,29067796.950332604,1722246.1308207342,122.80329909063103,-0.0022358998317772993,6.699086729264536,2.588259401463566,2.012264808866513,0.24483746303330245,0.49651595724215863,0.0,123777,123777,0.010628174599917809
82,842803849468926.2,29031084.193824492,1764692.2330781252,123.81735293351434,0.0002941581972059071,7.200582272837503,2.683390070943377,2.071756973898147,0.18830578009394283,0.48511077856162116,0.0,123777,123777,0.010736616851205036
83,844559254549253.4,29061301.66646452,1723893.8827056552,122.89651892940323,-0.0017880448143716698,6.788680737227921,2.6055096885691906,2.0215939126453386,0.23473787168824878,0.4902105810990125,0.0,123777,123777,0.010680860706628348
84,844865631152241.2,29066572.40116628,1722671.8078310003,123.5332829368862,-0.0021514585315629553,6.859648157892813,2.619093002910132,2.0370023178270342,0.22673798459958483,0.4739534222190289,0.0,123777,123777,0.010689232602942004
85,843641308266212.8,29045504.097298995,1740119.231669654,123.10748595221175,-0.0006992075218092975,6.962490439388453,2.6386531487462412,2.040521823925618,0.21514496582846998,0.48860313236173714,0.0,123777,123777,0.01059279172457283
86,844225831609163.1,29055564.554989517,1733837.4981890926,122.78157933207467,-0.0013925496333644372,6.877177222405475,2.622437267582482,2.0277752576122694,0.22476199990749113,0.4936988872565004,0.0,123777,123777,0.010653282959617077
87,845246411059195.1,29073121.797619104,1729139.508930865,123.78139208111905,-0.0026031269686053182,6.785463122044828,2.604892151710859,2.0339436080356488,0.23510058119520771,0.4916107027562825,0.0,123777,123777,0.01064175135493466
88,844949239701867.0,29068010.590714097,1726898.6765311428,122.8821715675884,-0.002250632207072778,6.8668081075178415,2.6204595222055693,2.02779855169513,0.22593087074333784,0.4884634828129429,0.0,123777,123777,0.010632093148149536
89,843596916063238.6,29044739.90352192,1739905.2743190518,123.45237072263662,-0.0006465509699060679,7.254874378677108,2.693487400875881,2.070572979394717,0.18218563774618102,0.4850515980781432,0.0,123777,123777,0.010570011088311246
90,844702600285102.6,29063767.826713428,1729484.9861347524,123.646701545125,-0.001958076749579707,6.8567816802821175,2.6185457185777983,2.0383533417643407,0.2270611117051342,0.4831407023739701,0.0,123777,123777,0.010723765663749612
91,845007671774121.5,29069015.665724244,1726085.762863165,122.73249790645116,-0.002319942384070961,6.825403461953032,2.6125473128640238,2.0218479375914513,0.23059825876958018,0.4887849655069251,0.0,123777,123777,0.010570230537561237
92,844630635681580.5,29062529.75364637,1720577.4276258464,122.37245303703166,-0.0018727147349313356,6.915809413461454,2.629792655982873,2.024706131685169,0.2204071401205635,0.4892748628346521,0.0,123777,123777,0.010565658323829191
93,845026615235763.9,29069341.499864835,1722137.9602942872,123.09987367814712,-0.0023424124870250473,6.822676596016752,2.612025381962578,2.0273060238642335,0.23090564798271185,0.4900069291699592,0.0,123777,123777,0.010614680304111267
94,843915411566418.5,29050222.229208823,1731178.6755162298,123.39783167848299,-0.0010243397226716855,7.2514311081350975,2.6928481405632767,2.0696419478993944,0.18257378452245854,0.49080724476466775,0.0,123777,123777,0.010506598763278039
95,844069208287721.2,29052869.19200445,1743025.2275969118,123.85161943233169,-0.0012067682685703573,7.14617566208122,2.673233185130175,2.066959603407536,0.1944388301449287,0.47619448626445565,0.0,123777,123777,0.010664005140665029
96,844681729068023.9,29063408.765456676,1721479.4511292193,122.77137478118317,-0.0019333200073647916,6.75856355953591,2.599723746773089,2.016849927148217,0.23813286644370146,0.49191298261226535,0.0,123777,123777,0.010542070703379538
97,844388117847558.2,29058357.108542085,1720520.393331945,122.46514693553965,-0.001585048161545144,6.789814501705539,2.6057272500600557,2.015456989541756,0.23461006673604523,0.4919234797864711,0.0,123777,123777,0.010684792222232486
98,849708634815629.5,29149762.174255032,1732865.7552627202,122.92054702831462,-0.007896068095475606,6.845461699760707,2.6163833243163563,2.026994154083183,0.22833717000299414,0.48138524433132535,0.0,123777,123777,0.010493959875114143
99,843817812766186.5,29048542.351832155,1733325.1911749747,123.45841151377215,-0.0009085712780847466,7.122468785859968,2.668795381039912,2.0589022747111825,0.19711121602591597,0.4755962484111598,0.0,123777,123777,0.010491224937153312
100,843791979939320.8,29048097.699149262,1738243.9686883832,123.25170876705288,-0.0008779292396741134,7.024688158961905,2.6504128280254577,2.0467605373487636,0.20813365374895187,0.48156554584573663,0.0,123777,123777,0.010553960392918645
